id,text,label
1351254180342554625,"RT @imopotecha: ミラボヤたのしい

https://t.co/lblD9jrAxZ https://t.co/Nnkskgk7eM",playstation
1351254174361649156,Check out my broadcast from my PlayStation 4! #PS4live (Fallout 76)  live at https://t.co/ESQ1iKNre7,playstation
1351254169559191561,Check out my broadcast from my PlayStation 4! #PS4live (FIFA 21)  live at https://t.co/Ej2PnlDsIP,playstation
1351254168913260547,Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K21)  live at https://t.co/wgA26FS0Nn,playstation
1351254168368017411,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (Thief Simulator)  live at https://t.co/ceJGfB6njx,playstation
1351254166883037190,"WM #APEX #ApexLegends

https://t.co/7TOIbgLmjQ https://t.co/lgqEb1E3rM",playstation
1351254166463721475,Check out my broadcast from my PlayStation 4! #PS4live (Minecraft)  live at https://t.co/eHH5KAQvCL,playstation
1351254161455779843,RT @dwmsfca: I want this PlayStation https://t.co/PDMC5wC2Uh,playstation
1351254153348194306,"#PS4share

https://t.co/dhfyMpOxrh https://t.co/GZys005MCx",playstation
1351254136336117762,@nespartacus88 Con cada post que hacen me queda más claro por qué idolatran Playstation. https://t.co/vh0sIP7rio,playstation
1351254131646689281,"よかったやつpart2 #PS4share

https://t.co/s4SMF9zb9b https://t.co/Txp2pXl00R",playstation
1351254124361347072,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (F1® 2020)  live at https://t.co/LX0d8LNvsN,playstation
1351254113770680322,¡Mira la transmisión de mi PlayStation 4! #PS4live (Fortnite)  live at https://t.co/I9tISdPs63,playstation
1351254110524248066,"#PS4share

https://t.co/7zK0Qv8iCO https://t.co/pR4X2nhWz9",playstation
1351254108582408194,"#Lyfesgreatestmoments #PS4share

https://t.co/qbqdoU95Dy https://t.co/K6hidSofDY",playstation
1351254101930217473,@thegameawards First game I ever played on a playstation console https://t.co/mogF51kWLM,playstation
1351254098440548354,@Santiziin protagonistas de jogos de playstation,playstation
1351254094711762945,"RT @023_happy: 加工無し版 #PS4share

https://t.co/NVdQtTwWoa https://t.co/RMfBWAlhht",playstation
1351254092430123009,"@not_maria_1317 Hi my names avlyn🔥23 yr old queer they/she stoner I’m a new streamer and hoping to start soon I’ll be doing a variety of games from ac🧺to overwatch 🔫 from switch to PlayStation 
Add me 🥺
       Pls👉🏼👈🏼 https://t.co/8oJGb3xfNk",playstation
1351254086285484032,"#PS4share

https://t.co/oyvFQOz7So https://t.co/yV8ZlbpJX0",playstation
1351254086155321346,"PSVitaでお勧めのゲームTOP3

https://t.co/ZnKdcKcubb

https://t.co/Vi0pOBiIUm

https://t.co/EiHbKhZiOz　#ゲーム",playstation
1351254086017028098,Controlla le trasmissioni dalla mia PlayStation 4! #PS4live (Assassin's Creed® Valhalla)  live at https://t.co/8kXre1GtFW,playstation
1351254085656215552,"ブラハ楽しい #Apex

https://t.co/mCwSmdIaUc https://t.co/TelODiUg9t",playstation
1351254082980356097,"FIFA 20
PARA PLAYSTATION 4 $ 16.900
Disponible en Todojuegos
Comprar aca…
https://t.co/x4HAeDpk13 https://t.co/XuGxfTm593",playstation
1351254079054487553,"#ad Assassin’s Creed Valhalla for $35! (reg $60)

https://t.co/3LcEzKaPbU https://t.co/QtygNkAsA5",playstation
1351254077007687680,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (Trials Rising(TM))  live at https://t.co/0bIdL2oh7y,playstation
1351254048452841474,"@LuLuighseach Hi my names avlyn🔥23 yr old queer they/she stoner I’m a new streamer and hoping to start soon I’ll be doing a variety of games from ac🧺to overwatch 🔫 from switch to PlayStation 
Add me 🥺
       Pls👉🏼👈🏼 https://t.co/8oJGb3xfNk",playstation
1351254047622262784,@geoffkeighley @CrashBandicoot @Naughty_Dog @PlayStation @Jason_Rubin @asgavin @cerny https://t.co/VLPc92Nj2r,playstation
1351254035823779843,"@jCREAofTIONoy Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/nuFH7v7orr",playstation
1351254035286929408,I found out that PlayStation fans are called “Ponies” https://t.co/cap41deJYB,playstation
1351254032027947011,"#PS4share

https://t.co/y8cA7lQ1Ji https://t.co/EzRqoDa1ii",playstation
1351254023735635969,"チャジラウィングメーンが最適解

https://t.co/aU6vm6A9DT https://t.co/8KaH19JUK7",playstation
1351254012566364161,"@GoofyIsaac Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/nPZJfOYFNs",playstation
1351254011513602049,"@AsakuraofDawn @henrique_rp2 On playstation 5, the loading to open the game is less than 15 seconds 😶",playstation
1351254011475759104,"シンプルに大ムーンヒットから行けました！ #SFVナッシュ #PS4share

https://t.co/1X8SbYFyHt https://t.co/uZNmT6HCeu",playstation
1351254008728596483,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/LppWKmtejI,playstation
1351254005134077962,RT @NekoPlayz: Random Game Pickup: Age of Empires 2 - The Age of Kings (PS2) #playstation #sony #playstation2 #ps2 #ageofempires2 #ageofemp…,playstation
1351254002273542148,Check out my broadcast from my PlayStation 4! #PS4live (Minecraft)  live at https://t.co/ubBZn9f5G2,playstation
1351253999819755520,"RT @nahasu_pso: #PS4share

https://t.co/KLPCnkmbpx https://t.co/TCme6egln8",playstation
1351253995348639744,"p

https://t.co/SysYrbIhpn https://t.co/oMKQ7uGApK",playstation
1351253989657112577,"Bruh..

https://t.co/wNTurplMvW https://t.co/SXv35wU7vy",playstation
1351253987824164864,"@_JeffJosh When you’re done playing the PlayStation,play with her",playstation
1351253987220189185,RT @TheSpot1998: The PSP was really and still is a national treasure.. #Playstation #Gaming #RetroGaming #Console #GamersUnite #shareyourga…,playstation
1351253985991208963,"@SoulsXaivier Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/WqzbpBgRWW",playstation
1351253984443592705,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/TR6UGdeAFl,playstation
1351253984280006656,"@kat_from_azilca Hi my names avlyn🔥23 yr old queer they/she stoner I’m a new streamer and hoping to start soon I’ll be doing a variety of games from ac🧺to overwatch 🔫 from switch to PlayStation 
Add me 🥺
       Pls👉🏼👈🏼 https://t.co/8oJGb3xfNk",playstation
1351253975849459719,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/vgiaqMH9dL,playstation
1351253972502380546,@AnaKanYT @ManoeDeville Its just rediculously weird at this point tho. And  sony/playstation does nothing about it. Im kinda happy now that i atleast found 2 people that got the same issue. And this issue also comes with the problem that the friends list wont load or loads rediculously slow. I have that,playstation
1351253972192014342,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/AoazEmWMvo,playstation
1351253965070098433,¡Mira la transmisión de mi PlayStation 4! #PS4live (FIFA 21)  live at https://t.co/nMjzk80Did,playstation
1351253961865482240,"#PS4share

https://t.co/xU5yJZPn9E https://t.co/GoM9UzzaAE",playstation
1351253950490669056,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/saPxkgwjIZ,playstation
1351253944572534794,@StarboyHsp Playstation clowns did it,playstation
1351253937492520961,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (Hollow Knight)  live at https://t.co/5BD848ZEZ1,playstation
1351253936360083458,"pra salvar fdc

https://t.co/wPy6BAl53H https://t.co/8vXEinpp51",playstation
1351253923596800007,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/jIVivCu1S5,playstation
1351253920157372416,"2

https://t.co/djcgNuAyMg https://t.co/MzWL4zbJDo",playstation
1351253919033417737,"#PS4share

https://t.co/HL8g1u7xg9 https://t.co/sYrVUj7mrx",playstation
1351253918144200704,"#PS4share

https://t.co/Ud9KrI5PL7 https://t.co/mjShESI33m",playstation
1351253916588105732,¡Mira la transmisión de mi PlayStation 4! #PS4live (eFootball PES 2020)  live at https://t.co/G2LCDuxPT7,playstation
1351253906374983684,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/OSigDDqie0,playstation
1351253905150267395,Check out my broadcast from my PlayStation 4! #PS4live (DAYS GONE)  live at https://t.co/HUONPOi6ys,playstation
1351253904047136769,@Mtfromdetroit @Hh17176630 @NilOggier @Maroofio @Nibellion @LeviathanGamer2 I’ve seen dumb ppl on twitter but you are in another level. Sorry dude. Playstation do not have the same graphical fidelity of a pc.,playstation
1351253887899095045,@thegameawards @WWE #WWF #Attitude #PS1 #PlayStation https://t.co/fkVVnIl4tp,playstation
1351253886628073472,"SONY PS2 ゴルフパラダイス メモリーカード 8MB (¥ 1,450) https://t.co/Hvzc7cIafz 「メルカリ」で販売中♪ #メルカリ mercari_jpさんから

#PS2 #Playstation #メモリーカード #ゴルフ #送料無料",playstation
1351253885520896000,"FINAL FANTASY VII REMAKE
Algo me huele mal (Plata)
Derrota a un malboro. #PS4share https://t.co/sowKtlsa4Z https://t.co/lst8uwWscI",playstation
1351253883335696388,"Jajajaj @ultraniggerman #PS4share

https://t.co/y8cA7lQ1Ji https://t.co/pukdYOIUvN",playstation
1351253883172114437,"@Krngreggo Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/mYIByNlH2j",playstation
1351253877828571139,"The power of stans

https://t.co/hMnzbqJ2H6 https://t.co/w9oRid8J6i",playstation
1351253874909319168,Check out my broadcast from my PlayStation 4! #PS4live (Jurassic World Evolution)  live at https://t.co/bcDoBIGGsO,playstation
1351253872476520448,"草 #PS4share

https://t.co/StPFtGyz4N https://t.co/Irm978gwP3",playstation
1351253871830724609,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/hK76Zka7xY,playstation
1351253870194917378,"Quick shit on...

https://t.co/oKohsQRMeT https://t.co/3xsFQiH2xn",playstation
1351253869553209344,"What does a pompey fan do after watching their team win the League? Turn off the PlayStation!
#SaintsFC #Pompey",playstation
1351253868915666951,"RT @fumituki_dmc: #PS4share

https://t.co/lU81D0kFd3 https://t.co/5qeeOIL9H4",playstation
1351253865996304385,"vs渇求の暴君
武器2つ持てるのをもっと積極的に活かしてみたかった。

#コードヴェイン　#codevein

https://t.co/lSn5Ura5JH https://t.co/U1x88euEhg",playstation
1351253864414998528,"初動６タテした！！このあと漁夫来て即死。 #PS4share

https://t.co/wGM714ETyG https://t.co/CfN2tzYy7Y",playstation
1351253863412740096,@Neil_Druckmann @PlayStation @HIDEO_KOJIMA_EN https://t.co/WE1ay8SRyj,playstation
1351253854545960964,"RT @PlayStation: Dump the League of Evil Exes, one uppercut at a time. Scott Pilgrim vs. The World: The Game - Complete Edition is out toda…",playstation
1351253843443666945,@Watahless Playstation players LOVE to rage quit,playstation
1351253836036407297,"@The_CrapGamer @Demon5379 @NinjaTheory And yet if it was acquired by PlayStation it would be ""Ninja theory has been known for its timeless classics such as enslaved, DMC, and hellblade.""",playstation
1351253834979442688,"かんうちゃんdmg検証

https://t.co/6pJWO7GA5v https://t.co/nnVBDNgQYq",playstation
1351253834610450433,"RT @Lucasscot_101: So there are actually guys, 

Who don't..

Play football.

Play it on a PlayStation.

And worst of it all,them no even s…",playstation
1351253833385701380,"#PS4share

https://t.co/PVpvPUmVmu https://t.co/5HjU3H6G9F",playstation
1351253829749252101,"@shadocoon Hi my names avlyn🔥23 yr old queer they/she stoner I’m a new streamer and hoping to start soon I’ll be doing a variety of games from ac🧺to overwatch 🔫 from switch to PlayStation 
Add me 🥺
       Pls👉🏼👈🏼 https://t.co/8oJGb3xfNk",playstation
1351253829174530048,"No Man's Sky... it's not MySpace, it's Space 
#nomanssky #PlayStation
 #twitch #Streamer  https://t.co/0TNM0baaiH",playstation
1351253809482358785,"#PS4share

https://t.co/iDGrUNDBOT https://t.co/DinUHLSUJq",playstation
1351253802486267905,¡Mira la transmisión de mi PlayStation 4! #PS4live (The Last of Us™ Parte II)  live at https://t.co/DUdiAQbVuz,playstation
1351253800611323904,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/5qovpUVW5c,playstation
1351253800426811395,"#PS4share

https://t.co/seNbWOacEZ https://t.co/VhDUrY1wmw",playstation
1351253786891853829,Check out my broadcast from my PlayStation 4! #PS4live (Minecraft)  live at https://t.co/PrrREVHJmH,playstation
1351253785780359168,"#PS4share

https://t.co/bj5qoVkPNR https://t.co/YFKn0k6K1K",playstation
1351253785167998980,"#PS4share

https://t.co/vdNXelorRz https://t.co/CAbIiV966e",playstation
1351253784610091010,"Slowly getting it back!

https://t.co/YRWZ5KCbe8 https://t.co/S0M8zVsPmW",playstation
1351253781791571968,Check out my broadcast from my PlayStation 4! #PS4live (Need for Speed™ Rivals)  live at https://t.co/bxPqHClMun,playstation
1351253775789531137,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/MYZez3me0D,playstation
1351253764674646016,"@tireddonkey Hi my names avlyn🔥23 yr old queer they/she stoner I’m a new streamer and hoping to start soon I’ll be doing a variety of games from ac🧺to overwatch 🔫 from switch to PlayStation 
Add me 🥺
       Pls👉🏼👈🏼 https://t.co/8oJGb3xfNk",playstation
1351253760480313348,Titta på min sändning från mitt PlayStation 4-system! #PS4live (Fortnite)  live at https://t.co/2VnuMqoPaV,playstation
1351253758634848263,"#PS4share

https://t.co/dytedXw4Eh https://t.co/z73ki0koWx",playstation
1351253756248088578,"大量大量 #PS4share

https://t.co/kwQOy8PGPS https://t.co/nOj0vvd7lC",playstation
1351253743338213377,Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K21)  live at https://t.co/27YUdknAX1,playstation
1351253739378626560,"またNOXキックを決めてしまった #PS4share

https://t.co/qngqGCLoBz https://t.co/9vJIvVSKLG",playstation
1351253735956045825,"페르소나 라이브 콘서트 같은데 잼써보인다....
 #PS4share

https://t.co/UDOZTczBQs https://t.co/S42s5AwSOR",playstation
1351253734756675589,"RT @QueenFishyFish: That was fucking sick

https://t.co/K2Sojn3diY https://t.co/0QlhJEfoDA",playstation
1351253733691150338,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/YLXdHy418d,playstation
1351253733636599808,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite) #Twitch #Fortnite live at https://t.co/2ucrurgJUI,playstation
1351253731829014530,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/jxDXnZBJ4r,playstation
1351253731329912838,"#PS4share

https://t.co/742SsRsCXZ https://t.co/7S9VsoB95u",playstation
1351253726783131648,"くさ #PS4share

https://t.co/CRC2SQU2Jp https://t.co/MHwiRok5VF",playstation
1351253724799397888,"#PS4share

https://t.co/HL8g1u7xg9 https://t.co/OyAL4gq2h5",playstation
1351253721150337031,"RT @Unseen64: Raphael is a cancelled free-flying / action adventure inspired by Dante’s Inferno, in which archangel Raphael would explore h…",playstation
1351253715823566850,"...

https://t.co/iqoI6woI82 https://t.co/zUM6rdzOgi",playstation
1351253715651616769,"#watchdoglegion sound up!!

https://t.co/hkknvJA07P https://t.co/j1B1gUKUHA",playstation
1351253710073065472,@geoffkeighley @CrashBandicoot @Naughty_Dog @PlayStation @Jason_Rubin @asgavin @cerny https://t.co/YbwFzDh72V,playstation
1351253709934747648,Check out my broadcast from my PlayStation 4! #PS4live (Sekiro™: Shadows Die Twice)  live at https://t.co/xm3bEw8Ve3,playstation
1351253708231774210,"なんかモザンビーク決まった #PS4share

https://t.co/t1x6aT2cgM https://t.co/b8OEgUbt3n",playstation
1351253703056101376,"#PS4share

https://t.co/h4lHwUnuqb https://t.co/fMZxr39eQy",playstation
1351253696269619201,"p

https://t.co/SysYrbIhpn https://t.co/GT94RMzKwv",playstation
1351253694197719044,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/2erNkZrfED,playstation
1351253691651780612,"@rachlovesacnh @Iozbug Hi my names avlyn🔥23 yr old they/she stoner I’m a new streamer and hoping to start soon I’ll be doing a variety of games from ac🧺to overwatch 🔫 from switch to PlayStation 
Add me 🥺
       Pls👉🏼👈🏼 https://t.co/8oJGb3xfNk",playstation
1351253686089965568,¡Mira la transmisión de mi PlayStation 4! #PS4live (FIFA 21)  live at https://t.co/OviWJPOkwA,playstation
1351253680524316674,"Too much IQ 

https://t.co/IWiFfxyuuG https://t.co/ay3p68fuRG",playstation
1351253673859543059,"#PS4share

https://t.co/j2B81DmRrr https://t.co/pIZf3VXrew",playstation
1351253672810823680,"死ぬまで追いかけ回すマン #PS4share

https://t.co/Jk4ntJzCTe https://t.co/XP2wwHTLIZ",playstation
1351253670768365571,Yo! Enter this giveaway. https://t.co/s6SgR7Qeno,playstation
1351253660785848322,"@Guilherme_JARB @WillOliveiraBR @06Hendryck @thiago_silvadra @EliasGod_16 @OKrozz @blaumath1 @WindowsClubBr Ué, to so comparando, Sony veio mudar o controle dps de 3 gerações com o PlayStation no 4 ela resolveu, pq só no 4 ela resolveu fazer isso? Simples, pq o controle do 2 era muito bom, resolveu seguir a mesma linha no 3 deixando ele um pouquinho maior e com um gatilho tosco",playstation
1351253660597157889,"@larry_mccarthy Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/dybfA6jR0D",playstation
1351253655526264832,"To jogando mto wtfkkkkkkkkkkkkkkkkk

https://t.co/krRDnpXltD https://t.co/QrUl6RTOR9",playstation
1351253650509869065,"The dog days are not over 🎶 . She loves to lay down next to me while I play video games 😍

#dog
#dogdad
#ps5
#dogsofinstagram
#playstation 
#gamer
#gaymer
#pomeranian
#pomeranianworld @ Downtown Dallas, Texas https://t.co/wFyKUl1LiC",playstation
1351253646084694016,Every teaser makes the game look even better 👀👀 https://t.co/demJDIsOFB,playstation
1351253635351470080,"ヤバい初めてアルティメットバーストできた！
相手ダウンしとるけどw #PS4share

https://t.co/mmq5rz6N4u https://t.co/qsXklLa98h",playstation
1351253631916531712,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (FIFA 20)  live at https://t.co/fuEJJAbufr,playstation
1351253628888231936,"Box like a fish

https://t.co/JzadYYdpeR https://t.co/eKr7lvfbME",playstation
1351253624857350144,"FUERA DE AQUI LOQUITO... #Kar98k #Warzone #PoG #CoDMexico #PS4share

https://t.co/hzrZC1mhjc https://t.co/Yg19jnP1tP",playstation
1351253620885483520,RT @trickthetm: Check out my broadcast from my PlayStation 4! #PS4live (Vampyr)  live at https://t.co/yQ7NYTqd88,playstation
1351253620101156865,Sieh dir meine Übertragung von meiner PlayStation 4 an! #PS4live (NHL™ 21)  live at https://t.co/yYlwgMY7Ut,playstation
1351253618825957377,"RT @Suavecito_5: #PS4share

https://t.co/pSVocClEfh https://t.co/zTCWNAsVFa",playstation
1351253615793598464,"#PS4share

https://t.co/zY6LQ4BMmJ https://t.co/2p2UKD14w6",playstation
1351253608252235778,"#Warzone #Callofduty  #PS4share

https://t.co/M21IY8ELDK https://t.co/RIzNyfV7eq",playstation
1351253603814580225,"ガイジムーヴ #PS4share

https://t.co/etlSQGlhVI https://t.co/Y9XZZptrRG",playstation
1351253603168694272,"RT @Yousaftw21: Infinity zonewars (was playing with replays on lmao) #PS4share

https://t.co/DMKFJQf67j https://t.co/78edviDGKB",playstation
1351253591445495808,PlayStation 4 Console - 1TB Slim Edition https://t.co/oWSbSjFD2v,playstation
1351253586852909056,Check out my broadcast from my PlayStation 4! #PS4live (NBA 2K21)  live at https://t.co/oKyFLEDaPt,playstation
1351253583929479176,"RT @smpioo: Rt x fav je follow

https://t.co/vU5tZFERfz https://t.co/fj2xzH6WTq",playstation
1351253581769240576,I'm on playstation 5 totally tame,playstation
1351253579877724163,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/AP3ZdsQmg1,playstation
1351253566644772866,Confira minha transmissão do meu PlayStation 4! #PS4live (Rocket League®)  live at https://t.co/MNfprICdpS,playstation
1351253551264231428,"@3636uno Thanks for the ❤! 

We’ll tweet you on January 21st when the Resident Evil Showcase opens its doors. 

If you own a PS4/PS5, redeem this code in PlayStation Store to get your free PS Avatar! #REShowcase #REVillage https://t.co/0SwFdRQDGB",playstation
1351253544750510081,¡Echa un vistazo a mi transmisión desde mi PlayStation 4! #PS4live (Fortnite)  live at https://t.co/61W8RrWzCt,playstation
1351253542275694592,"#PS4share

https://t.co/HfLiq7c0fP https://t.co/NN000LibLj",playstation
1351253538769416195,"#PS4share
خير ختامية

https://t.co/yU1peDuxGG https://t.co/9p5sTaAZOV",playstation
1351253537171398657,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/GVs1V7Y2bI,playstation
1351253529143476240,Check out my broadcast from my PlayStation 4! #PS4live (Grand Theft Auto V)  live at https://t.co/1thNoahsLc,playstation
1351253526517833737,Accidentally bought a year of PlayStation Now instead of PlayStation Plus. Fml,playstation
1351253517021929472,"#PS4share

https://t.co/sSrOJbnTTc https://t.co/plPXGD942k",playstation
1351253515461685254,Vejam a minha transmissão a partir da PlayStation 4! #PS4live (Fortnite)  live at https://t.co/TxHwwov6kw,playstation
1351253510898126848,"#apexlegends #PS4share

https://t.co/pDB13H9e9A https://t.co/iYcaGGo7Yi",playstation
1351253505655394304,"@Wes__Arnold Later this year cross play is coming. At that point you can play with the two gigantic Microsoft groups, which aren't PlayStation trash.",playstation
1351253503562424320,Sieh dir meine Übertragung von meiner PlayStation 4 an! #PS4live (FIFA 21)  live at https://t.co/OCFsEGOi57,playstation
1351253496033632258,Check out my broadcast from my PlayStation 4! #PS4live (Fortnite)  live at https://t.co/vIG65GyQFG,playstation
1351253494204915713,"EGO CHALL  

https://t.co/A8EoB8MKNE https://t.co/A71tLW5GCK",playstation
1351253493315743744,¡Mira la transmisión de mi PlayStation 4! #PS4live (Minecraft)  live at https://t.co/LhiEEzozCu,playstation
1351253491025645569,"I forgot i hit this on bo4

https://t.co/7Ymg2zcg0d https://t.co/jwJuA3TbVJ",playstation
1351253489473650688,"＃apex  #PS4share 楽しかったです。

https://t.co/WPJnALC8J6 https://t.co/aDtbmqlmjZ",playstation
1351253488819466240,"#PS4share

https://t.co/PVpvPUmVmu https://t.co/nlblhHgFOW",playstation
1351253480133025795,"RT @Th0m1x: Rt x Fav je follow

https://t.co/dNrDkeIExE https://t.co/cZsGiO8sw9",playstation
1351253471153033229,RT @CodyWazny: Check out my broadcast from my PlayStation 4! #PS4live (Grand Theft Auto V)  live at https://t.co/JJLGYSXnNX,playstation
1351253466556067840,RT @InnOtaku: #pcgamer #gamingpc #pcgamers #gaming #xboxonex #gamingsetup #playstation #gamerforlife #pcbuild Multifunctional Car Seat Orga…,playstation
1351253464857325580,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Black Ops Cold War)  live at https://t.co/0UT3HuMPLF,playstation
1351253460784656390,"Es increíble como Carroll se contorsiona de miles de formas al salir a tirar, pero siempre finaliza con el mismo movimiento, el cuerpo erguido y la mano derecha alzada. Ejecución de Playstation.",playstation
1351253458985226241,"#PS4share

https://t.co/KLPCnkmbpx https://t.co/TCme6egln8",playstation
1351253440798863363,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (Farming Simulator 19)  live at https://t.co/UX9FvHyxk3,playstation
1351253440526049282,"RT @toshiuc0079: 一瞬で消し飛んでてくさ #バトオペ2 #PS4share

https://t.co/SWmUyDjKNj https://t.co/u9pWM5q2yk",playstation
1351253440291364868,"#PS4share

https://t.co/VcaKG101QR https://t.co/QlIoaKiL4C",playstation
1351253428509569026,"@Shaqirikbz @resque999 Teil 1

https://t.co/RejeCtLSXE https://t.co/sjMv2op9a0",playstation
1351253427855101953,"#PS4share

https://t.co/xU5yJZPn9E https://t.co/sXSc4vNWoJ",playstation
1351253421312122888,"シージ！！ #PS4share

https://t.co/8o8PLq5NxW https://t.co/VLMAihBHln",playstation
1351253416094347264,Check out my broadcast from my PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/c6WoPOEM2o,playstation
1351253414760439810,"戦況見てからのポータル
ジブウルトでの時間稼ぎで出来る限り息継ぎさせない&amp;漁夫対策の速攻ムーヴ
これはうまくいってないけどこういうのが好き

https://t.co/oFaDjctWdX https://t.co/qaX8Ou3aJx",playstation
1351253410465497088,"頑張った！これが限界！！
#APEX
#PS4share
#センチネル

https://t.co/mBgp2XmnJU https://t.co/2AnUwhX0GY",playstation
1351253407529644035,"#PS4share

https://t.co/D6Jk5J8L7v https://t.co/xkWoN4MGCG",playstation
1351253401447915527,Consulter ma diffusion depuis ma PlayStation 4 ! #PS4live (NBA 2K21)  live at https://t.co/jRSdrwb8CH,playstation
1351253390404313097,"RT @PS1Archive: For #PS1Day today, a fun little find in the copy of Tenchu I picked up: A photocopied section of Official UK #PlayStation T…",playstation
1351253384477593600,"RT @PlayStation: Cyber Shadow is a fast-paced, retro-inspired ninja side-scroller developed by a solo dev. This is his story: https://t.co/…",playstation
1351253382032449538,@AmongUsGame Is Among Us Coming To PlayStation Anytime Soon?,playstation
1351253372058411010,Controlla le trasmissioni dalla mia PlayStation 4! #PS4live (Red Dead Redemption 2)  live at https://t.co/uQELHdOD3x,playstation
1351253370149990403,Check out my broadcast from my PlayStation 4! #PS4live (The Last of Us™ Part II)  live at https://t.co/jehzRCdrBy,playstation
1351253369520857090,@apfelkuchenyt playstation spielen und essen 😭,playstation
1351253364881948678,"RT @meridianbetme: Čestitamo dobitnicima druge nedelje novogodišnje euforije😍
Dobitnik iPhone 12 je igrač M.Đ. 1220389
Dobitnik Playstation…",playstation
1351253359777509380,"RT @bandibrawl96: Yeeeee-Haw!
Here are more Crash Bandicoot Classic PS1 Model WIP renders (updated renders with new model edits)
#Playstati…",playstation
1351253357751623680,Confira minha transmissão do meu PlayStation 4! #PS4live (Apex Legends)  live at https://t.co/3HxZBje6jH,playstation
1351253356656771072,"#PS4share

https://t.co/9zcHP6TS1I https://t.co/H7vmc6plS7",playstation
1351253354891116547,@AskPlayStation DM US TO PURCHASE A PLAYSTATION,playstation
1351253353674776583,"RT @SpheraSports: 🤪 ""Si nos pasara en un videojuego apagaríamos el ordenador, la Playstation o la televisión; lo que fuera. Exclamaríamos a…",playstation
1351253346330533890,@AskPlayStation No I couldn’t get through to live customer support. I bought the helix points on the PlayStation App Store waited 24 hours and the points still haven’t showed up.,playstation
1351253341565837313,@PlayStation your info on your site and customer service is terrible been trying to talk to an operator for atleast 3 hours I keep talking to bots and there's no way to write an email on my issues truly disappointing,playstation
1351253339468660740,Confira minha transmissão do meu PlayStation 4! #PS4live (Fortnite)  live at https://t.co/nGTeUCrOCg,playstation
1351253337908285440,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/gjJzC3hbJn,playstation
1351253336318758916,"@WolfenPlayz

https://t.co/MZopsIzRIM https://t.co/oJ9O9PUElm",playstation
1351253327087071241,Check out my broadcast from my PlayStation 4! #PS4live (Call of Duty®: Modern Warfare®)  live at https://t.co/4jU9x0NeAf,playstation
1351253321466609667,PlayStation 4からブロードキャストを始めました！ #PS4live (Apex Legends)  live at https://t.co/SFGzkw0Qgr,playstation
